Datetime,n_measurements,missing_minutes,missing_ratio,daily_total_active_energy_kwh,daily_mean_voltage,daily_mean_intensity,daily_sub1_wh,daily_sub2_wh,daily_sub3_wh,peak_hour_power_kw,nighttime_energy_kwh,day_of_week,month,season,is_weekend,is_workday,rolling_7d_mean_kwh
2008-11-04,1440,0,0.0,26.0386,240.80244444444446,4.6523611111111105,0.0,6214.0,4106.0,4.446133333333334,1.9598333333333333,1,11,autumn,0,1,19.400085714285716
2008-11-05,1440,0,0.0,52.24883333333333,239.48077083333334,9.239166666666666,7597.0,10409.0,8362.0,4.427666666666667,2.342766666666667,2,11,autumn,0,1,23.024738095238096
2008-11-06,1440,0,0.0,26.47396666666667,240.39021527777777,4.726666666666667,1033.0,430.0,6734.0,2.7704333333333335,2.418266666666667,3,11,autumn,0,1,24.191019047619047
2008-11-07,1440,0,0.0,26.9864,239.75178472222223,4.754583333333334,1032.0,389.0,10421.0,2.6727,2.7226333333333335,4,11,autumn,0,1,24.984714285714286
2008-11-08,1440,0,0.0,28.88563333333333,239.30802777777777,5.104722222222223,1114.0,3271.0,6069.0,3.7183,2.064433333333333,5,11,autumn,1,0,27.133857142857146
2008-11-09,1440,0,0.0,42.975633333333334,238.45406944444443,7.620972222222223,6301.0,661.0,14348.0,4.378133333333333,3.2105,6,11,autumn,1,0,31.105104761904762
2008-11-10,1434,6,0.004166666666666667,34.86466666666667,239.65224546722456,6.177545327754533,1023.0,355.0,10285.0,2.976,2.117,0,11,autumn,0,1,34.067676190476185
2008-11-11,1440,0,0.0,40.9325,239.87869444444445,7.183333333333334,2475.0,2288.0,14651.0,3.0147666666666666,3.207266666666667,1,11,autumn,0,1,36.19537619047619
2008-11-12,1438,2,0.001388888888888889,36.44156666666667,240.38696105702365,6.348678720445062,1066.0,2712.0,9430.0,3.367366666666667,8.075933333333333,2,11,autumn,0,1,33.937195238095235
2008-11-13,1440,0,0.0,20.641000000000002,241.59792361111113,3.627222222222222,0.0,338.0,6315.0,2.4009333333333336,2.0015666666666667,3,11,autumn,0,1,33.10391428571429
2008-11-14,1440,0,0.0,27.02896666666667,241.02181944444445,4.7555555555555555,2092.0,325.0,9929.0,2.479966666666667,2.0836333333333332,4,11,autumn,0,1,33.10999523809524
2008-11-15,1440,0,0.0,50.52713333333334,238.63411805555555,8.963194444444444,3952.0,3799.0,15635.0,4.5308,1.9626333333333332,5,11,autumn,1,0,36.201638095238096
2008-11-16,1440,0,0.0,39.42386666666666,240.4941388888889,6.919027777777777,4791.0,1829.0,8945.0,3.7687000000000004,9.0566,6,11,autumn,1,0,35.69424285714286
2008-11-17,1440,0,0.0,25.393933333333333,241.13493055555554,4.412083333333333,0.0,378.0,10590.0,2.510066666666667,2.8167,0,11,autumn,0,1,34.341280952380956
2008-11-18,1440,0,0.0,29.15083333333333,239.90204166666666,5.141805555555555,1079.0,369.0,11204.0,3.2643,2.8138666666666667,1,11,autumn,0,1,32.658185714285715
2008-11-19,1440,0,0.0,30.670633333333335,240.53961805555554,5.412916666666667,1737.0,3026.0,8704.0,3.085066666666667,2.0384,2,11,autumn,0,1,31.83376666666667
2008-11-20,1440,0,0.0,28.2056,239.81811805555557,4.984444444444445,1034.0,347.0,7732.0,3.318966666666667,2.7076333333333333,3,11,autumn,0,1,32.914423809523804
2008-11-21,1440,0,0.0,27.898833333333336,239.9283333333333,4.946527777777778,1039.0,348.0,10396.0,2.7981,2.8379,4,11,autumn,0,1,33.038690476190474
2008-11-22,1440,0,0.0,28.5228,239.7318125,5.049583333333333,1093.0,882.0,8320.0,3.8931666666666667,2.518133333333333,5,11,autumn,1,0,29.89521428571428
2008-11-23,1439,1,0.0006944444444444445,56.7554,239.14946490618487,10.051146629603892,3631.0,8823.0,10272.0,6.560533333333334,4.777066666666667,6,11,autumn,1,0,32.37114761904762
2008-11-24,1440,0,0.0,53.54996666666667,240.3594861111111,9.285416666666666,1063.0,510.0,13378.0,4.152733333333333,9.8255,0,11,autumn,0,1,36.393438095238096
2008-11-25,1440,0,0.0,45.0475,240.93060416666668,7.823888888888889,3010.0,345.0,10471.0,4.020333333333333,7.7366,1,11,autumn,0,1,38.664390476190476
2008-11-26,1440,0,0.0,25.2659,242.40089583333332,4.356388888888889,909.0,304.0,10002.0,3.0445333333333333,1.6566666666666667,2,11,autumn,0,1,37.89228571428571
2008-11-27,1440,0,0.0,39.3703,241.4400138888889,6.841111111111112,2491.0,330.0,12440.0,3.8673333333333333,4.7901,3,11,autumn,0,1,39.48724285714286
2008-11-28,1440,0,0.0,31.43273333333333,243.06651388888892,5.409583333333334,1113.0,295.0,11361.0,2.9919333333333333,1.6858666666666666,4,11,autumn,0,1,39.992085714285714
2008-11-29,1440,0,0.0,40.5778,241.24075694444446,7.0536111111111115,5268.0,2392.0,12386.0,3.9017666666666666,2.2102333333333335,5,11,autumn,1,0,41.71422857142857
2008-11-30,1440,0,0.0,40.023133333333334,242.3745625,6.955555555555556,1161.0,3481.0,11474.0,5.930499999999999,4.9161,6,11,autumn,1,0,39.323904761904764
2008-12-01,1440,0,0.0,26.9423,243.4458402777778,4.758472222222222,1085.0,309.0,9013.0,2.941933333333333,2.1531333333333333,0,12,winter,0,1,35.52280952380952
2008-12-02,1440,0,0.0,29.890733333333333,243.37936805555555,5.215138888888889,0.0,304.0,11343.0,2.4556,2.8747,1,12,winter,0,1,33.35755714285715
2008-12-03,1440,0,0.0,29.25273333333333,243.38372916666668,5.069583333333333,1137.0,302.0,9664.0,2.8083666666666667,2.6544000000000003,2,12,winter,0,1,33.927104761904765
2008-12-04,1440,0,0.0,28.9773,243.46313888888886,5.02375,1085.0,281.0,11314.0,2.7447,2.6655333333333333,3,12,winter,0,1,32.442390476190475
2008-12-05,1440,0,0.0,34.3103,242.9759097222222,5.967638888888889,831.0,310.0,9852.0,2.8316333333333334,3.957333333333333,4,12,winter,0,1,32.853471428571424
2008-12-06,1440,0,0.0,42.06393333333333,241.13656250000003,7.358333333333333,4005.0,5749.0,9048.0,4.6615,2.9990666666666663,5,12,winter,1,0,33.06577619047619
2008-12-07,1440,0,0.0,41.11233333333333,242.23854166666666,7.157361111111111,3294.0,310.0,13627.0,3.969066666666667,3.6125,6,12,winter,1,0,33.221376190476185
2008-12-08,1440,0,0.0,31.143933333333333,243.73161805555557,5.383194444444444,1117.0,296.0,13256.0,2.934633333333333,4.160166666666667,0,12,winter,0,1,33.82160952380952
2008-12-09,1440,0,0.0,33.385733333333334,243.5556527777778,5.757638888888889,1985.0,2553.0,12886.0,3.9975666666666667,2.8131,1,12,winter,0,1,34.32089523809524
2008-12-10,1370,70,0.04861111111111111,35.18366666666667,243.50085401459853,6.369489051094891,1128.0,4144.0,10889.0,3.7416666666666667,2.3628333333333336,2,12,winter,0,1,35.16817142857143
2008-12-11,1440,0,0.0,23.875366666666665,243.41836111111112,4.121944444444445,1160.0,273.0,7979.0,2.906766666666667,2.4277666666666664,3,12,winter,0,1,34.439323809523806
2008-12-12,1440,0,0.0,30.258899999999997,243.04302083333334,5.221666666666667,1157.0,255.0,12154.0,2.996766666666667,2.6373333333333333,4,12,winter,0,1,33.86055238095238
2008-12-13,1440,0,0.0,30.426233333333336,241.5385486111111,5.321805555555556,2186.0,261.0,9271.0,4.011,2.2278333333333333,5,12,winter,1,0,32.19802380952381
2008-12-14,1440,0,0.0,33.36866666666666,241.62279861111114,5.8815277777777775,3742.0,2497.0,5415.0,3.408266666666667,2.5581666666666667,6,12,winter,1,0,31.091785714285717
2008-12-15,1440,0,0.0,29.924166666666668,243.0392013888889,5.190972222222222,1178.0,252.0,9668.0,2.7702,2.5563333333333333,0,12,winter,0,1,30.917533333333335
2008-12-16,1440,0,0.0,29.9515,243.87990277777777,5.192638888888888,0.0,253.0,11334.0,3.3885666666666667,2.8633333333333337,1,12,winter,0,1,30.42692857142857
2008-12-17,1440,0,0.0,34.97976666666667,243.3135138888889,6.080277777777778,4251.0,284.0,10813.0,3.1645,2.7002666666666664,2,12,winter,0,1,30.397799999999997
2008-12-18,1440,0,0.0,28.949,242.8590625,4.989305555555556,1125.0,258.0,11293.0,2.6445,2.435366666666667,3,12,winter,0,1,31.122604761904764
2008-12-19,1440,0,0.0,31.368533333333335,241.8661736111111,5.480138888888889,1538.0,296.0,11773.0,2.928033333333333,2.7880666666666665,4,12,winter,0,1,31.28112380952381
2008-12-20,1439,1,0.0006944444444444445,37.375033333333334,242.56599722029185,6.499791521890202,1132.0,6479.0,12819.0,3.4939999999999998,1.7938333333333332,5,12,winter,1,0,32.273809523809526
2008-12-21,1440,0,0.0,44.06016666666667,241.72008333333332,7.662638888888889,1099.0,9189.0,14816.0,4.334433333333333,4.546766666666667,6,12,winter,1,0,33.80116666666667
2008-12-22,1440,0,0.0,33.5968,241.86449305555556,5.857083333333334,2157.0,391.0,10433.0,2.8861333333333334,2.7115333333333336,0,12,winter,0,1,34.32582857142857
2008-12-23,1440,0,0.0,29.968133333333334,241.77054861111114,5.250694444444444,2666.0,2115.0,8326.0,3.0507,5.186466666666666,1,12,winter,0,1,34.328204761904765
2008-12-24,1440,0,0.0,21.160633333333333,243.960625,3.6336111111111107,0.0,364.0,9981.0,2.145566666666667,2.2678,2,12,winter,0,1,32.35404285714286
2008-12-25,1440,0,0.0,17.685299999999998,243.2330625,3.0386111111111114,0.0,285.0,3598.0,1.8425666666666667,3.8006333333333333,3,12,winter,0,1,30.744942857142856
2008-12-26,1440,0,0.0,20.395533333333333,244.35365972222223,3.5006944444444446,1121.0,279.0,7796.0,2.2485,2.3581333333333334,4,12,winter,0,1,29.17737142857143
2008-12-27,1440,0,0.0,49.53606666666667,243.31189583333332,8.431805555555554,0.0,244.0,12209.0,3.497966666666667,14.644966666666667,5,12,winter,1,0,30.914661904761907
2008-12-28,1440,0,0.0,26.177366666666668,244.56038194444446,4.42,1953.0,217.0,5291.0,2.2453333333333334,11.6916,6,12,winter,1,0,28.359976190476193
2008-12-29,1440,0,0.0,9.254633333333334,244.95475694444443,1.5788888888888888,0.0,218.0,2480.0,1.1984,2.2271,0,12,winter,0,1,24.882523809523807
2008-12-30,1440,0,0.0,19.920633333333335,244.63816666666668,3.4018055555555557,0.0,245.0,7145.0,2.5712333333333333,2.6625,1,12,winter,0,1,23.447166666666668
2008-12-31,1440,0,0.0,32.736466666666665,243.29661805555557,5.6876388888888885,2975.0,246.0,11860.0,4.178966666666667,2.3361666666666663,2,12,winter,0,1,25.10085714285714
2009-01-01,1440,0,0.0,23.444866666666666,242.8360625,4.149861111111111,765.0,3845.0,2803.0,3.4587999999999997,3.2645,3,1,winter,0,1,25.92365238095238
2009-01-02,1440,0,0.0,38.79183333333334,242.7048888888889,6.737777777777778,2417.0,6018.0,11841.0,4.0648,4.847266666666667,4,1,winter,0,1,28.551695238095242
2009-01-03,1440,0,0.0,31.8916,243.68145833333332,5.530833333333333,6440.0,328.0,10439.0,3.7428000000000003,1.8098666666666667,5,1,winter,1,0,26.031057142857144
2009-01-04,1440,0,0.0,32.33323333333333,244.82243055555554,5.633194444444444,1457.0,5251.0,3245.0,3.7764333333333338,3.306033333333333,6,1,winter,1,0,26.910466666666668
2009-01-05,1440,0,0.0,26.733333333333334,244.83077777777777,4.6362499999999995,1247.0,322.0,8650.0,3.7459333333333333,2.7382666666666666,0,1,winter,0,1,29.40742380952381
2009-01-06,1440,0,0.0,28.16436666666667,245.09266666666667,4.834027777777778,0.0,254.0,12462.0,2.5287333333333333,2.6730666666666663,1,1,winter,0,1,30.585100000000004
2009-01-07,1440,0,0.0,34.6712,246.0406388888889,5.946805555555556,2687.0,3820.0,9979.0,3.6752333333333334,2.1171333333333333,2,1,winter,0,1,30.86149047619048
2009-01-08,1440,0,0.0,27.221166666666665,245.3507361111111,4.720694444444445,2773.0,299.0,10075.0,3.1131333333333333,2.746,3,1,winter,0,1,31.400961904761907
2009-01-09,1440,0,0.0,29.8117,244.62240972222224,5.182083333333333,1802.0,272.0,9285.0,3.1193999999999997,2.7449333333333334,4,1,winter,0,1,30.118085714285716
2009-01-10,1440,0,0.0,35.04913333333333,244.12048611111112,6.088888888888889,2828.0,4288.0,12539.0,3.9225666666666665,1.6302666666666668,5,1,winter,1,0,30.569161904761902
2009-01-11,1440,0,0.0,32.93313333333334,245.5315486111111,5.764722222222223,4521.0,5301.0,5887.0,4.0528,1.9838,6,1,winter,1,0,30.654861904761905
2009-01-12,1440,0,0.0,26.48796666666667,245.52706944444444,4.513888888888889,0.0,261.0,12147.0,2.7014333333333336,2.245366666666667,0,1,winter,0,1,30.619809523809526
2009-01-13,1440,0,0.0,36.376666666666665,244.45834027777778,6.254305555555556,1140.0,329.0,16194.0,2.8362333333333334,2.6637333333333335,1,1,winter,0,1,31.792995238095237
2009-01-14,1439,1,0.0006944444444444445,29.604699999999998,244.60943710910354,5.100208478109798,2277.0,332.0,10301.0,3.289694915254237,1.9510333333333334,2,1,winter,0,1,31.069209523809526
2009-01-15,1440,0,0.0,26.0678,243.02127777777778,4.520555555555556,2731.0,390.0,9561.0,3.364,2.303433333333333,3,1,winter,0,1,30.904442857142858
2009-01-16,1440,0,0.0,46.109233333333336,242.56897222222221,8.040555555555555,5811.0,3158.0,15220.0,6.519633333333333,2.6673666666666667,4,1,winter,0,1,33.232661904761905
2009-01-17,1440,0,0.0,55.297000000000004,241.63154166666666,9.578888888888889,2477.0,3154.0,15322.0,3.6658,9.751633333333332,5,1,winter,1,0,36.125214285714286
2009-01-18,1440,0,0.0,52.5699,242.64408333333333,9.167638888888888,5649.0,6701.0,12727.0,4.8607,2.627733333333333,6,1,winter,1,0,38.93046666666667
2009-01-19,1440,0,0.0,28.3311,243.1261736111111,4.924444444444444,1118.0,376.0,10279.0,3.6107,2.4276,0,1,winter,0,1,39.19377142857143
2009-01-20,1440,0,0.0,28.967133333333333,243.39985416666664,4.979722222222223,0.0,282.0,13727.0,2.3975333333333335,2.4400666666666666,1,1,winter,0,1,38.135266666666666
2009-01-21,1440,0,0.0,28.990566666666666,244.10518749999997,4.992916666666667,1148.0,2159.0,9830.0,3.5802,1.7086000000000001,2,1,winter,0,1,38.047533333333334
2009-01-22,1440,0,0.0,20.6226,244.00635416666668,3.5900000000000003,0.0,341.0,8246.0,2.3693,2.8295666666666666,3,1,winter,0,1,37.269647619047625
2009-01-23,1440,0,0.0,31.842266666666667,242.76895138888887,5.530833333333333,2078.0,295.0,12146.0,2.682,2.0117333333333334,4,1,winter,0,1,35.23150952380952
2009-01-24,1440,0,0.0,36.6795,243.25075694444448,6.391111111111112,5096.0,4492.0,8322.0,5.0734,2.0280333333333336,5,1,winter,1,0,32.571866666666665
2009-01-25,1440,0,0.0,47.394400000000005,242.54399305555555,8.151388888888889,3971.0,5960.0,11213.0,4.330433333333334,10.546133333333334,6,1,winter,1,0,31.832509523809524
2009-01-26,1440,0,0.0,27.907866666666667,243.20027083333335,4.834444444444444,1121.0,348.0,9821.0,2.4245333333333337,1.7911333333333335,0,1,winter,0,1,31.77204761904762
2009-01-27,1440,0,0.0,23.7505,243.9376041666667,4.167916666666667,896.0,278.0,6608.0,2.9132333333333333,2.9637333333333333,1,1,winter,0,1,31.026814285714288
2009-01-28,1440,0,0.0,45.36223333333333,243.03222222222223,7.830972222222223,2301.0,6949.0,14285.0,4.301233333333333,5.442466666666666,2,1,winter,0,1,33.36562380952381
2009-01-29,1440,0,0.0,26.2283,243.36284722222223,4.532638888888889,0.0,294.0,8996.0,2.0624,2.3875666666666664,3,1,winter,0,1,34.16643809523809
2009-01-30,1440,0,0.0,34.3173,244.28983333333332,5.917916666666666,1622.0,280.0,12147.0,3.019766666666667,1.7951333333333332,4,1,winter,0,1,34.52001428571429
2009-01-31,1440,0,0.0,55.2142,242.47138194444443,9.633194444444444,8278.0,6575.0,15309.0,5.072500000000001,2.2242,5,1,winter,1,0,37.16782857142857
2009-02-01,1402,38,0.02638888888888889,30.124333333333333,244.76485734664766,5.395720399429386,3330.0,622.0,7494.0,3.3216666666666668,9.0664,6,2,winter,1,0,34.70067619047619
2009-02-02,1440,0,0.0,26.721666666666668,244.8748263888889,4.581111111111111,1159.0,232.0,10915.0,2.7483,2.2941,0,2,winter,0,1,34.53121904761905
2009-02-03,1440,0,0.0,31.139833333333335,244.3027222222222,5.3438888888888885,703.0,878.0,14984.0,2.3165666666666667,1.7933666666666668,1,2,winter,0,1,35.58683809523809
2009-02-04,1440,0,0.0,41.0154,244.68669444444447,7.041388888888889,871.0,6961.0,15960.0,4.0461,2.2943333333333333,2,2,winter,0,1,34.9658619047619
2009-02-05,1440,0,0.0,27.4848,243.85506249999997,4.7625,1104.0,264.0,12987.0,2.7241,3.433866666666667,3,2,winter,0,1,35.145361904761906
2009-02-06,1440,0,0.0,34.13993333333334,243.28893055555557,5.921666666666667,1165.0,273.0,11716.0,2.8952999999999998,3.4262666666666663,4,2,winter,0,1,35.12002380952381
2009-02-07,1440,0,0.0,52.19226666666667,242.05092361111113,9.080972222222222,6822.0,4483.0,17873.0,4.402833333333334,2.5747,5,2,winter,1,0,34.68831904761905
2009-02-08,1440,0,0.0,36.381099999999996,243.35456944444445,6.329583333333334,5341.0,259.0,15174.0,3.728933333333333,9.551833333333333,6,2,winter,1,0,35.58214285714286
2009-02-09,1440,0,0.0,28.443966666666665,243.3219861111111,4.9655555555555555,1063.0,228.0,9375.0,2.8116,2.3634666666666666,0,2,winter,0,1,35.828185714285716
2009-02-10,1440,0,0.0,32.39703333333333,243.15777083333333,5.5841666666666665,1128.0,263.0,12339.0,2.4165,2.5014666666666665,1,2,winter,0,1,36.00778571428572
2009-02-11,1440,0,0.0,43.98983333333333,242.09756249999998,7.73125,2985.0,10477.0,12195.0,5.2338000000000005,2.3463333333333334,2,2,winter,0,1,36.43270476190476
2009-02-12,1440,0,0.0,32.811,242.91152777777776,5.682638888888889,1109.0,299.0,17724.0,3.2651,2.509466666666667,3,2,winter,0,1,37.19359047619048
2009-02-13,1440,0,0.0,28.167033333333332,241.69333333333336,4.891805555555555,1100.0,254.0,11554.0,3.008166666666667,1.6627,4,2,winter,0,1,36.34031904761905
2009-02-14,1438,2,0.001388888888888889,38.87656666666667,241.95406815020863,6.729485396383867,2280.0,3256.0,18509.0,3.4953,1.9766000000000001,5,2,winter,1,0,34.43807619047619
2009-02-15,1440,0,0.0,26.433866666666667,242.8439375,4.501388888888889,2465.0,226.0,5234.0,2.0764666666666667,8.163633333333333,6,2,winter,1,0,33.017042857142854
2009-02-16,1440,0,0.0,21.98323333333333,242.14300694444444,3.8281944444444447,0.0,261.0,7037.0,3.1627,2.282433333333333,0,2,winter,0,1,32.094080952380956
2009-02-17,1416,24,0.016666666666666666,13.0283,242.261843220339,2.298870056497175,0.0,266.0,3925.0,2.1623666666666663,1.5973,1,2,winter,0,1,29.327119047619046
2009-02-18,1440,0,0.0,13.774166666666668,242.23109722222225,2.3558333333333334,0.0,297.0,5471.0,1.3415,2.920466666666667,2,2,winter,0,1,25.010595238095238
2009-02-19,1440,0,0.0,12.2878,241.54959027777775,2.111527777777778,1046.0,262.0,1796.0,1.1458000000000002,2.1863,3,2,winter,0,1,22.078709523809522
2009-02-20,1440,0,0.0,31.3456,240.19070833333333,5.535,2897.0,293.0,8768.0,3.4247666666666663,3.215033333333333,4,2,winter,0,1,22.532790476190478
2009-02-21,1440,0,0.0,21.9364,240.9543402777778,3.806666666666667,2111.0,262.0,3983.0,1.9490666666666667,9.293299999999999,5,2,winter,1,0,20.112766666666666
2009-02-22,1440,0,0.0,37.307966666666665,241.31630555555554,6.534722222222222,3816.0,8576.0,7133.0,4.829433333333333,2.2731,6,2,winter,1,0,21.666209523809524
2009-02-23,1440,0,0.0,45.56093333333333,241.24088194444445,7.873055555555556,1212.0,3744.0,12471.0,4.494166666666667,8.283466666666666,0,2,winter,0,1,25.03445238095238
2009-02-24,1440,0,0.0,29.719066666666667,240.8879236111111,5.167638888888889,0.0,1602.0,14512.0,3.147066666666667,3.1008,1,2,winter,0,1,27.418847619047618
2009-02-25,1440,0,0.0,19.497400000000003,241.2019652777778,3.4125,1092.0,274.0,7359.0,2.0989999999999998,2.5321333333333333,2,2,winter,0,1,28.23645238095238
2009-02-26,1440,0,0.0,19.280866666666668,240.73236805555555,3.3630555555555555,0.0,268.0,6841.0,1.9260333333333333,2.2759333333333336,3,2,winter,0,1,29.235461904761905
2009-02-27,1440,0,0.0,33.8153,240.96568750000003,5.903472222222222,1154.0,246.0,14831.0,2.6073999999999997,3.140133333333333,4,2,winter,0,1,29.58827619047619
2009-02-28,1440,0,0.0,27.179166666666667,242.3972777777778,4.834305555555555,1145.0,5358.0,8006.0,3.1953666666666667,2.306833333333333,5,2,winter,1,0,30.337242857142858
2009-03-01,1439,1,0.0006944444444444445,41.127100000000006,242.13927727588603,7.221681723419041,11178.0,2740.0,8834.0,4.3942,2.2619,6,3,spring,1,0,30.882833333333338
2009-03-02,1440,0,0.0,24.624033333333333,242.24184722222222,4.401111111111112,1560.0,310.0,6684.0,2.7013666666666665,2.5515333333333334,0,3,spring,0,1,27.89184761904762
2009-03-03,1440,0,0.0,30.81586666666667,242.89735416666667,5.347083333333334,1159.0,268.0,13024.0,2.806833333333333,2.6321999999999997,1,3,spring,0,1,28.048533333333335
2009-03-04,1440,0,0.0,30.702166666666667,242.3844861111111,5.397222222222222,2214.0,2570.0,8393.0,2.8036666666666665,2.6884666666666663,2,3,spring,0,1,29.64921428571429
2009-03-05,1440,0,0.0,24.030199999999997,241.67960416666668,4.253333333333334,0.0,271.0,9094.0,2.3745,3.0054666666666665,3,3,spring,0,1,30.327690476190476
2009-03-06,1440,0,0.0,29.724566666666664,240.79331249999998,5.2636111111111115,1144.0,265.0,12056.0,3.3756666666666666,3.0852999999999997,4,3,spring,0,1,29.7433
2009-03-07,1440,0,0.0,28.27443333333333,242.47164583333333,4.935972222222222,1055.0,811.0,12113.0,2.670733333333333,2.5039333333333333,5,3,spring,1,0,29.899766666666665
2009-03-08,1440,0,0.0,39.286100000000005,242.15979166666665,6.881805555555555,7253.0,5260.0,12691.0,4.053433333333333,3.1057,6,3,spring,1,0,29.636766666666666
2009-03-09,1440,0,0.0,28.0926,242.48230555555557,4.904444444444445,2001.0,369.0,10336.0,2.5635,2.2678333333333334,0,3,spring,0,1,30.132276190476187
2009-03-10,1440,0,0.0,30.6035,241.8284375,5.340694444444445,0.0,281.0,11610.0,2.953733333333333,2.7852,1,3,spring,0,1,30.101938095238093
2009-03-11,1440,0,0.0,40.0984,241.8211736111111,7.027638888888888,3476.0,7288.0,10737.0,3.5505333333333335,5.955533333333333,2,3,spring,0,1,31.44425714285714
2009-03-12,1440,0,0.0,31.454333333333334,241.9984236111111,5.457916666666667,0.0,364.0,13655.0,3.1751333333333336,2.3983666666666665,3,3,spring,0,1,32.504847619047624
2009-03-13,1440,0,0.0,24.092,242.75730555555558,4.171388888888889,1082.0,311.0,10466.0,2.242366666666667,2.4886,4,3,spring,0,1,31.700195238095237
2009-03-14,1440,0,0.0,35.81713333333333,242.17880555555556,6.186111111111111,2196.0,280.0,18036.0,2.9716,2.2512,5,3,spring,1,0,32.77772380952381
2009-03-15,1440,0,0.0,32.3677,241.77111111111114,5.69625,3478.0,5152.0,8353.0,3.3291,5.6584,6,3,spring,1,0,31.789380952380952
2009-03-16,1439,1,0.0006944444444444445,22.245533333333334,242.41189020152885,3.8480889506601805,0.0,306.0,9273.0,2.869389830508475,1.8125333333333333,0,3,spring,0,1,30.954085714285714
2009-03-17,1440,0,0.0,32.1985,241.95642361111112,5.649305555555555,1110.0,3952.0,12320.0,3.8746666666666667,2.4451666666666667,1,3,spring,0,1,31.181942857142854
2009-03-18,1440,0,0.0,24.178,242.84061805555555,4.181111111111111,1123.0,375.0,12101.0,2.5472333333333332,2.4884333333333335,2,3,spring,0,1,28.907600000000002
2009-03-19,1440,0,0.0,19.858866666666664,242.7762777777778,3.4248611111111114,0.0,314.0,9458.0,1.8778666666666666,1.9350999999999998,3,3,spring,0,1,27.25110476190476
2009-03-20,1440,0,0.0,24.398433333333333,242.9164861111111,4.217777777777778,1083.0,308.0,10618.0,3.1276333333333333,2.509533333333333,4,3,spring,0,1,27.294880952380954
2009-03-21,1440,0,0.0,32.16703333333333,242.58272222222223,5.671805555555555,5420.0,682.0,10266.0,3.594,1.6950666666666665,5,3,spring,1,0,26.773438095238095
2009-03-22,1440,0,0.0,28.152833333333334,241.52761111111113,4.950555555555556,2017.0,3778.0,9015.0,3.0285333333333333,2.3753333333333333,6,3,spring,1,0,26.171314285714285
2009-03-23,1440,0,0.0,21.6075,242.05365277777778,3.7894444444444444,1078.0,310.0,5999.0,2.627866666666667,2.7254,0,3,spring,0,1,26.080166666666667
2009-03-24,1440,0,0.0,27.6952,242.4840972222222,4.8943055555555555,1710.0,352.0,10149.0,3.7412,2.7556333333333334,1,3,spring,0,1,25.436838095238095
2009-03-25,1440,0,0.0,30.646233333333335,243.1130625,5.353055555555556,2780.0,3315.0,10287.0,2.9165666666666668,1.892,2,3,spring,0,1,26.360871428571425
2009-03-26,1440,0,0.0,20.1834,242.93575694444445,3.5016666666666665,0.0,312.0,8596.0,2.6075,1.7219333333333333,3,3,spring,0,1,26.407233333333334
2009-03-27,1440,0,0.0,28.56543333333333,242.62864583333334,5.015138888888889,1103.0,526.0,9947.0,2.9014333333333338,2.2796333333333334,4,3,spring,0,1,27.002519047619046
2009-03-28,1440,0,0.0,37.68293333333334,242.13561805555554,6.603333333333333,4527.0,327.0,12225.0,4.3750333333333336,2.6065666666666667,5,3,spring,1,0,27.790504761904764
2009-03-29,1440,0,0.0,36.94416666666667,242.54856944444444,6.418333333333333,1611.0,4024.0,9502.0,3.2785,7.4,6,3,spring,1,0,29.046409523809526
2009-03-30,1440,0,0.0,24.6242,242.72852083333333,4.304722222222223,1085.0,295.0,9901.0,2.803933333333333,2.6699333333333333,0,3,spring,0,1,29.477366666666665
2009-03-31,1440,0,0.0,30.391366666666666,242.16790277777778,5.309027777777778,2202.0,2711.0,12958.0,3.5067,2.2064333333333335,1,3,spring,0,1,29.862533333333335
2009-04-01,1440,0,0.0,27.352333333333334,242.90603472222222,4.807916666666666,2807.0,2364.0,7309.0,2.934066666666667,5.2433000000000005,2,4,spring,0,1,29.39197619047619
2009-04-02,1440,0,0.0,27.40556666666667,242.2396388888889,4.761388888888889,1128.0,324.0,13500.0,2.859166666666667,2.5564999999999998,3,4,spring,0,1,30.423714285714286
2009-04-03,1440,0,0.0,22.721,241.8118888888889,3.982916666666666,0.0,326.0,8556.0,2.2826333333333335,2.6638333333333337,4,4,spring,0,1,29.58879523809524
2009-04-04,1440,0,0.0,36.52053333333333,241.45065277777778,6.396527777777778,2699.0,4172.0,16251.0,3.234366666666667,2.246366666666667,5,4,spring,1,0,29.422738095238092
2009-04-05,1440,0,0.0,22.9286,242.31370833333332,4.112083333333333,3832.0,357.0,6503.0,2.7841666666666667,3.3260666666666667,6,4,spring,1,0,27.420514285714287
2009-04-06,1440,0,0.0,24.21056666666667,242.30114583333335,4.225555555555555,799.0,333.0,10141.0,2.1429,2.6666666666666665,0,4,spring,0,1,27.36142380952381
2009-04-07,1440,0,0.0,24.001533333333334,241.98941666666667,4.23125,1103.0,338.0,9121.0,2.3094333333333332,2.558266666666667,1,4,spring,0,1,26.448590476190475
2009-04-08,1440,0,0.0,25.576666666666664,242.25972916666666,4.527916666666666,2131.0,2827.0,7968.0,2.445066666666667,3.2507333333333337,2,4,spring,0,1,26.19492380952381
2009-04-09,1440,0,0.0,31.507866666666665,242.2968263888889,5.464583333333334,2682.0,366.0,13482.0,3.416633333333333,3.0364,3,4,spring,0,1,26.780966666666664
